Scenario,% Diff,Weighted % Diff,Incidence Check,Cause Check
scenario_0611,0.4737975724353347,0.4667184529255257,False,False
scenario_1991,0.8048282277408396,1.2332649520158125,False,False
scenario_0844,0.3813468593514628,0.571440386522775,False,False
scenario_0160,0.4210470565899281,0.6651753271512736,False,False
scenario_1016,0.4205166161154676,0.7016124946333164,False,False
scenario_1535,0.32112003950634305,0.3815309895547401,False,False
scenario_0201,0.3241472250468001,0.26787034351588285,False,False
scenario_0902,0.4182780097325928,0.367913737835844,False,False
scenario_0740,0.5694867099529012,0.9821411492090519,False,False
scenario_1759,0.4277648335770539,0.603108392247139,False,False
scenario_1264,0.42271834995892643,0.5375192522299005,False,True
scenario_0615,0.534049378878264,0.7048368819945983,False,False
scenario_1899,0.44355040914014976,0.582434484420263,False,False
scenario_0652,0.5113359784492937,0.614159024514455,False,False
scenario_1405,0.5763577153582119,0.5857816802118956,False,False
scenario_1478,0.7354195235586871,1.0805672044313326,False,False
scenario_0685,0.7736048921708311,1.2622047740175415,False,True
scenario_1458,0.28364776574409467,0.3613052571639158,False,True
scenario_0837,0.2735602507137532,0.21279617792355743,False,False
scenario_1898,0.5376784677499303,0.6409332918446352,False,False
scenario_1002,0.3842433189459628,0.4566954100817271,False,False
scenario_1277,0.2671884235717928,0.2895039631950483,False,False
scenario_1336,0.3648084448004114,0.3275695652005759,False,False
scenario_0450,0.49450467903697326,0.48943981355660793,False,True
scenario_0999,0.29063639412340186,0.20890194806136575,False,True
scenario_1646,0.8334309799585016,1.626411869044074,False,False
scenario_1591,0.29392468768985774,0.37273245108787195,False,True
scenario_0867,0.7010188775973026,0.7584705591879601,False,False
scenario_1149,0.313572838644099,0.3524593728396317,False,False
scenario_1258,0.3381990046270216,0.3205725374100894,False,False
scenario_1376,0.5586279031665796,0.863058644135692,False,False
scenario_1733,0.25189273183101185,0.3932656237899491,False,True
scenario_1540,0.6698591195829949,0.740632125206881,False,True
scenario_0144,0.2105133230660258,0.289528371332919,False,True
scenario_1756,0.5988008298104549,0.8225655381796142,False,False
scenario_1649,0.6796977125265748,1.3142767449135546,False,False
scenario_1824,0.5435149519554158,0.4573665425187823,False,True
scenario_0104,0.2797988207015948,0.32666509098396534,False,True
scenario_0034,0.6785812649854528,0.9403170426105305,False,True
scenario_0187,0.382494946440906,0.7071549675189261,False,False
scenario_1978,0.4078352196050774,0.6562837139112744,False,True
scenario_1863,1.2243239501200807,1.8084801448564913,False,False
scenario_0374,0.7184303542355744,1.2684621984547904,False,False
scenario_1923,0.2328509878773042,0.22552270478005104,False,True
scenario_1509,0.40786342765663663,0.4445378271851305,False,True
scenario_1763,0.8789823577624225,1.2045937440737573,False,False
scenario_1559,0.469618169651465,0.687012568540241,False,False
scenario_0419,0.31828605493574375,0.32182343659883794,False,False
scenario_0080,0.232133695367037,0.23141929390690008,False,True
scenario_1974,0.521034528663043,0.8423211830626919,False,False
scenario_0894,0.6090932170543093,0.9698774424736007,False,False
scenario_0635,0.37011152012975845,0.4201571527751424,False,True
scenario_1396,0.2890445950301899,0.4516762931262369,False,False
scenario_1975,0.6496576611847399,1.0165258728487407,False,False
scenario_0413,0.23639046358848756,0.42585405282349,False,False
scenario_1532,0.7453091965990165,0.9314084834722162,False,False
scenario_0231,0.4764703733422147,0.6427740578041455,False,False
scenario_0690,0.36107943625319017,0.4348235718132558,False,False
scenario_0594,0.2698994796247723,0.2714038804750857,False,False
