Scenario,% Diff,Weighted % Diff,Incidence Check,Cause Check
scenario_2369,0.2727830036274165,0.275970559498862,False,False
scenario_2836,0.20569009754253015,0.26854461497237236,False,False
scenario_1449,0.3053420960274205,0.47254989278649095,False,False
scenario_2007,0.25625872905632135,0.3220703669144247,False,True
scenario_0624,0.39321240049998835,0.6504650988062166,False,False
scenario_0948,0.34771789836312417,0.7394828316886919,False,False
scenario_2402,0.2438084402624585,0.5351095999386198,False,True
scenario_0243,0.33306461038212765,0.7093370053336686,False,True
scenario_0151,0.35463510367902856,0.5158379439364371,False,False
scenario_1430,0.26413284064416964,0.3059920426326184,False,False
scenario_1207,0.24332236008697553,0.22973328485626734,False,False
scenario_0926,0.28531755591974206,0.2559666938828624,False,True
scenario_2504,0.2373938236764051,0.40258561751067173,False,False
scenario_0077,0.258833541679963,0.527951738284284,False,True
scenario_2648,0.3277855865949874,0.6301516244989686,False,False
scenario_2308,0.30794466627221045,0.3070958108525464,True,False
scenario_1087,0.3075892413930157,0.4915274263506101,False,True
scenario_1145,0.34171800861512897,0.5432916544479569,False,True
scenario_0390,0.2815320061472868,0.46246850452229077,False,True
scenario_1125,0.3031099849921199,0.30719680931536253,False,False
scenario_0180,0.20909499887972646,0.40629512639600274,False,False
scenario_1700,0.2387529166621709,0.2515488331752821,False,False
scenario_1618,0.29964403415247304,0.36603948180097995,False,False
scenario_0423,0.25615507229272333,0.3417959883158943,False,True
scenario_1512,0.21491802488076248,0.19281063488013542,True,False
scenario_1913,0.23304626219313201,0.2608676217472114,False,True
scenario_1946,0.28330527032668845,0.3774845693775483,False,False
scenario_1072,0.24918444734697368,0.28581242054831774,False,True
scenario_2906,0.3132923170134004,0.4491707030972696,False,False
scenario_2196,0.31148766949407514,0.6338190014248364,False,False
scenario_2200,0.32174793886496905,0.3855894370750996,False,True
scenario_2828,0.2514089784215865,0.26294227540613346,False,True
scenario_2591,0.31672332198525704,0.5536957671895163,False,False
scenario_2318,0.3284185805449647,0.3309604531377931,False,False
scenario_0697,0.2729666708886793,0.43082759278823035,False,False
scenario_0949,0.21703881510013,0.2377001888308345,False,True
scenario_0126,0.30547907736854546,0.400085790618277,False,True
scenario_0444,0.24316122946687757,0.27302841218218615,False,False
scenario_1708,0.3168296610386385,0.3619743105057253,False,False
scenario_0590,0.3119730512808933,0.5515690504754808,False,False
scenario_1866,0.2700421107461087,0.36441906750846054,False,False
scenario_2913,0.25750681501424255,0.45574071057446536,False,True
scenario_2792,0.3152008730341517,0.5597531975997077,False,False
scenario_2209,0.3150183224505249,0.5072484931206194,False,False
scenario_0382,0.24921672597696926,0.2857676491427694,False,False
scenario_1441,0.3291531034109716,0.30871184754079845,True,False
scenario_0669,0.23060086490837103,0.3159730923919488,False,False
scenario_0986,0.24591027058066348,0.23427494242080169,True,False
scenario_2482,0.20879680179178503,0.19107084444400646,False,True
scenario_2930,0.26433033248792914,0.2858397643193902,False,False
scenario_1052,0.4102982864183449,0.7335339695888304,False,False
scenario_1187,0.27090986088159064,0.28955319191778367,False,False
scenario_2854,0.3619982363386334,0.6317206418450999,False,False
scenario_0267,0.282910216627147,0.484197000070496,False,False
scenario_0043,0.3198440106378846,0.5989683256388417,False,True
scenario_0588,0.22187306380324703,0.3851309468257215,False,False
scenario_1796,0.22097477219157202,0.29530750377799236,False,False
scenario_1171,0.3482400650221243,0.9040912991646486,False,False
scenario_1579,0.2385924498327456,0.3942975157172772,False,False
scenario_1720,0.2549012686280924,0.2897574379209244,False,False
scenario_0796,0.35543125802646564,0.5908517156442802,False,False
scenario_2821,0.3190311221749939,0.45097555815826995,False,False
scenario_1356,0.2549211186867285,0.26167173685604955,False,False
scenario_0404,0.37305434618323396,0.5424798249953272,False,True
scenario_1231,0.2571885143301285,0.38395862148606297,False,False
scenario_0061,0.31394415070708853,0.406688051497561,False,False
scenario_0980,0.28714542703170354,0.6755859296291464,False,False
scenario_1874,0.1774292213068761,0.3245754109274409,False,True
scenario_2961,0.27253061936286754,0.37668136077201403,False,False
scenario_2194,0.31323967364384553,0.5388937164592356,False,False
scenario_1309,0.26149264955442775,0.43966467888772925,False,False
scenario_0424,0.2637623864749062,0.25652621683291726,False,True
scenario_1063,0.2992225482416498,0.3191383438355716,False,False
scenario_2674,0.31877314219962566,0.5514012683123869,False,True
scenario_1282,0.23538570266101325,0.37296155499549766,False,True
scenario_2015,0.28091667301707135,0.26064185747616386,True,True
scenario_0606,0.24328271986806518,0.2835651413233748,False,False
scenario_2587,0.2751004998691245,0.5808417973328232,False,True
scenario_1805,0.16191326926012567,0.1915169274823061,False,True
scenario_1823,0.32639907922756844,0.31806984772149416,True,False
scenario_1220,0.3125694587741484,0.5384919582920473,False,True
scenario_0560,0.33544603446607346,0.48856818778189753,False,True
scenario_1010,0.26285852531290305,0.34821293039233797,False,False
scenario_0222,0.26481469565331034,0.2999326973556948,False,False
scenario_1677,0.2526923577768181,0.3263406825343245,False,False
scenario_2453,0.3657558899714023,0.7297605042447003,False,False
scenario_1302,0.26285653974433987,0.36385525297563226,False,True
scenario_2711,0.3720280759197386,0.6357437645744342,False,True
scenario_1518,0.35968623563405394,0.5250091407747549,False,False
scenario_2193,0.23374183109481925,0.3805111788114388,False,False
scenario_1762,0.24600358091079594,0.22581627610606214,True,True
scenario_0628,0.22356329616438336,0.23044612100756198,False,False
scenario_2440,0.35892987012296956,0.48585468331884013,False,False
scenario_0636,0.2951009502120462,0.47168172530461255,False,False
scenario_2037,0.24829730760275803,0.42856744984790646,False,False
scenario_2313,0.23633710763863516,0.260783684340805,False,True
scenario_2291,0.23136573809022887,0.29657244184813203,False,False
scenario_1589,0.25733738107552023,0.31036703098446494,False,True
scenario_2381,0.25826936682942647,0.3290739917412854,False,False
scenario_2927,0.32791464476099597,0.3977248815113646,False,False
scenario_2937,0.2236292913210531,0.18746731705940345,True,True
scenario_2448,0.33984441298336177,0.5012648570551098,False,False
scenario_1156,0.345251103888798,0.49201287802893956,False,False
scenario_0105,0.25340229329876557,0.44647840572039216,False,False
scenario_0179,0.26945527325867674,0.2758714840453616,False,True
scenario_0283,0.3396446569074756,0.6736256172470916,False,False
scenario_0689,0.32278787654679025,0.3998724635140428,False,False
scenario_1673,0.31229983926850885,0.3468891171648598,False,False
scenario_0242,0.3333931299909094,0.5449823001928449,False,False
scenario_1453,0.2693797983119902,0.4225144533340097,False,False
scenario_0849,0.25688791812635464,0.3242097039135977,False,True
scenario_2736,0.33439587263969195,0.4121884880965284,False,False
scenario_0302,0.3065382268647787,0.2932791457574229,False,False
scenario_0066,0.35807317031788105,0.4776615564628472,False,True
scenario_2276,0.23178573220123802,0.464774172995801,False,False
scenario_1193,0.2612821408260194,0.38119014136550633,False,True
scenario_0063,0.33515196938026004,0.44620868737086306,False,True
scenario_1661,0.36291014619953554,0.5170004851004313,False,False
scenario_0707,0.3202309493765168,0.29535414097850565,False,True
scenario_2653,0.26365594347401866,0.35231219139242426,False,True
scenario_2238,0.44957010864391334,0.562560202002283,False,False
scenario_0570,0.2676993989949264,0.4103600731089331,False,True
scenario_0829,0.2564077997078982,0.34768321236609895,False,True
scenario_2933,0.31074331781951453,0.4583005508407734,False,False
scenario_0142,0.3069898612976832,0.6419342146160703,False,True
scenario_0216,0.34747484034967335,0.46483506558427234,False,False
scenario_0007,0.2567506673604661,0.35862997093362003,False,False
scenario_0089,0.2394915858994158,0.23535860786936869,False,False
scenario_0440,0.42158572156833424,0.8103970804865622,False,False
scenario_1198,0.29431568963952054,0.5442597378834024,False,True
scenario_2722,0.300807701870719,0.28099807511753383,False,True
scenario_1357,0.32527656973938684,0.46371157279841607,False,True
scenario_1484,0.23493283968944653,0.3451954167693999,False,True
scenario_1448,0.26466159739185363,0.38993221518218374,False,True
scenario_2175,0.24786016103362132,0.24974264306332486,False,True
scenario_0384,0.2618441448721721,0.25315577068344236,True,False
scenario_1121,0.3264726837211097,0.5477552970467545,False,False
scenario_0264,0.3115688262059096,0.504093199143297,False,False
scenario_2413,0.28259922254808056,0.6179834024835176,False,False
scenario_2409,0.29015893714874363,0.4681902681148216,False,True
scenario_1636,0.2298409969778321,0.32511966396019243,False,True
scenario_0670,0.2671718668093619,0.3714655308917661,False,True
scenario_2396,0.24495507168986647,0.3026057201213443,False,True
scenario_2071,0.36738273232105517,0.4116632197343923,False,False
scenario_2831,0.39416574086748607,0.5288451132324556,False,False
scenario_1182,0.3058543925659549,0.5294269061061619,False,True
scenario_2715,0.2669331928600107,0.31934621532591856,False,False
scenario_1544,0.32954752750402344,0.3954074709180598,False,True
scenario_1954,0.3169184690024923,0.37002161113992443,False,False
scenario_1223,0.23020370604087115,0.25401966919073543,False,True
scenario_0660,0.24655565906626759,0.41761141872155055,False,True
scenario_1200,0.27128165606855786,0.27999981308735905,False,True
scenario_1226,0.33532123605822073,0.44365591765842205,False,False
scenario_0620,0.23679663829546674,0.3112633477643013,False,True
scenario_2306,0.3142723479855347,0.4123747726156829,False,True
scenario_0672,0.2969135375483181,0.3351385835764282,False,False
scenario_0822,0.2955711164647604,0.5692696735922347,False,False
scenario_1642,0.2865669188145319,0.3563514936308454,False,False
scenario_1092,0.2953238565579053,0.3131322739907248,False,True
scenario_1305,0.3154830677302218,0.4854531243151133,False,False
scenario_1402,0.25247265104551825,0.6076541480796852,False,False
scenario_1411,0.24352110676460292,0.2768290908281851,False,False
scenario_0548,0.3290806218523067,0.34280808305142746,False,False
scenario_0358,0.30073277257287784,0.39473996051212884,False,False
scenario_1922,0.22152222239185923,0.22148883942003056,False,True
scenario_1538,0.24212769271416598,0.206177815601353,False,True
scenario_2562,0.2176120622308704,0.31035844673064134,False,True
scenario_0888,0.24054669652592953,0.3247195147385572,False,True
scenario_1850,0.3015098410092379,0.4445571430192763,False,False
scenario_2981,0.30218937974886706,0.32257667846607563,False,False
scenario_1860,0.40664127638712855,0.8704872669676507,False,False
scenario_0095,0.16470460641515441,0.27773950980030154,False,True
scenario_2280,0.3398414391916674,0.6861102274630884,False,False
scenario_1958,0.21327369828399478,0.48430436361459966,False,True
scenario_2261,0.24723360732689473,0.3371957472999513,False,False
scenario_0217,0.22234954061169623,0.2518241202596908,True,False
scenario_0352,0.34989898820346416,0.4335886001943904,False,True
scenario_2807,0.2858202293762478,0.3688859276068578,False,False
scenario_0175,0.22705428151013612,0.30617696885654894,False,False
scenario_1682,0.28389641258198667,0.3386082544019716,False,True
scenario_0466,0.23712357836311565,0.3986943915444917,False,True
scenario_1919,0.23857043388629076,0.26531858206505027,False,True
scenario_2331,0.31301939387660116,0.3178730428512315,False,True
scenario_0228,0.14390895116362165,0.20088349267930447,False,False
scenario_2967,0.2184526460519581,0.2190849720405741,False,True
scenario_2120,0.3543465644793419,0.8452201410974622,False,False
scenario_0470,0.20380058749672145,0.20323871798058954,False,False
scenario_1440,0.2848972496449981,0.4686228799736786,False,True
scenario_0650,0.3156731123670923,0.4321676039458047,False,False
scenario_1806,0.2707280792767991,0.5106639583510278,False,False
scenario_1252,0.24343051010849834,0.33322165547136723,False,False
scenario_0092,0.3450861685472334,0.781059946374276,False,False
scenario_0640,0.28395597956526586,0.29479986609230907,False,False
scenario_1875,0.25539180681110696,0.23544748830147047,False,True
scenario_1775,0.2974949689034856,0.4580542754753776,False,True
scenario_2418,0.3397500081717084,0.550912419169358,False,False
scenario_1319,0.3262040217810661,0.3797757575661218,False,False
scenario_0714,0.18462530521792517,0.17556343374435793,False,True
scenario_0291,0.26835370769994743,0.47435837648252327,False,False
scenario_1424,0.26563106043622,0.3328341513489777,False,False
scenario_1928,0.448112592231152,0.7394755341258049,False,False
scenario_2314,0.24061572159287056,0.3563694086547272,False,False
scenario_1341,0.23359635750442004,0.22020892876399994,False,True
scenario_1921,0.2404164227977619,0.5603777894102504,False,True
scenario_2892,0.32047188626018736,0.4814285870797205,False,False
scenario_1517,0.3159613428914919,0.4290444627260679,False,False
scenario_1569,0.2527726216881163,0.371291997955522,False,False
scenario_2337,0.2789839843587941,0.29958332563077733,False,True
scenario_1278,0.221551616103474,0.29252088610811344,False,False
scenario_1206,0.3095477102780068,0.41999610160951495,False,False
scenario_1447,0.3526906687582854,0.3802496601299559,False,False
scenario_2281,0.20447231773186111,0.3474206758876358,False,True
scenario_2048,0.23828807831122642,0.2489964988748348,False,False
scenario_2384,0.3091196667296148,0.5073124617633514,False,True
scenario_0920,0.38482400430944735,0.5715027554128153,False,False
scenario_1955,0.3439721541694261,0.701172231035951,False,False
scenario_0208,0.3055968157195705,0.43567328703161645,False,False
scenario_0186,0.2655489555504203,0.4216500118157244,False,False
scenario_0410,0.26540044971714455,0.2953524349987854,False,False
scenario_2030,0.28919061293065973,0.5465450512500103,False,False
scenario_1890,0.18906818576961631,0.18760064191901402,False,True
scenario_2549,0.18876638680891902,0.33800756765045176,False,True
scenario_2992,0.268311969124084,0.4741943456386057,False,False
scenario_1089,0.25438844819568146,0.34558668230924366,False,False
scenario_1811,0.27926347297969367,0.24252500316941394,False,True
scenario_0601,0.2479559512448802,0.3284148188890474,False,True
scenario_2745,0.26844045874758815,0.3801438423165018,False,False
scenario_0715,0.2653815999243349,0.28588541294420244,False,False
scenario_1565,0.3514600529231786,0.8083955821846006,False,False
scenario_0343,0.3166849146266537,0.7290893317499277,False,False
scenario_1744,0.4065092111849132,0.8284962143222245,False,False
scenario_1216,0.2936592197068227,0.5892095362940087,False,False
scenario_0766,0.31106727648618576,0.3896592724407393,False,False
scenario_1098,0.26383849924834146,0.4582460927237924,False,False
scenario_1473,0.22191419832493417,0.3469965350572151,False,False
scenario_1443,0.37131130600398393,0.6954454274315085,False,False
scenario_0611,0.2972347687333953,0.33380754151085534,False,False
scenario_2438,0.18973148364018183,0.24741372446072868,False,False
scenario_2654,0.2860786780319164,0.323777055309654,False,True
scenario_2657,0.2773501470705905,0.28796655605438776,False,False
scenario_1991,0.2305415687032885,0.27123298892455344,False,False
scenario_0844,0.24755237257898197,0.22687731946812392,False,True
scenario_0160,0.3134636957537969,0.4297951710921143,False,False
scenario_2655,0.2271041401751609,0.33444987649554203,False,False
scenario_1016,0.31941411655547053,0.3346152663094773,False,False
scenario_1535,0.18627801190994037,0.26652185274004386,False,True
scenario_0201,0.3062649853324093,0.48702778034513194,False,True
scenario_0902,0.37958175226495333,0.8189715636516648,False,False
scenario_2979,0.302404893743708,0.36850624344934335,False,False
scenario_0740,0.4154376868264411,0.7254296647079618,False,True
scenario_1759,0.30634486228482627,0.45032327970326974,False,True
scenario_1264,0.29661896753162553,0.6249764712734253,False,True
scenario_0615,0.30781390296506433,0.42108327715774996,False,False
scenario_2450,0.3101596459901024,0.5594712719808012,False,False
scenario_1899,0.31191755651962305,0.49512386177426365,False,False
scenario_2012,0.3410709668002769,0.5844876585000269,False,False
scenario_0652,0.2999388046241529,0.30446878037165603,True,False
scenario_1405,0.2501421144432183,0.2567628824914637,False,True
scenario_1478,0.24370213449886902,0.3504444651180938,False,False
scenario_0685,0.3994295233901855,0.7149665988703825,False,True
scenario_1458,0.3420205385490973,0.5440978478991634,False,True
scenario_2348,0.32798378722143867,0.32367320453356824,False,False
scenario_2439,0.29331543966933904,0.3659873283104253,False,False
scenario_0837,0.28629162561182675,0.5545525763569092,False,False
scenario_1898,0.33419432291020795,0.5184661877863448,False,True
scenario_1002,0.2713437908123709,0.3239178437396749,False,False
scenario_1277,0.3670556581409549,0.4803391373997744,False,False
scenario_2879,0.2442047477175193,0.36802416371990054,False,False
scenario_1336,0.2515643392874134,0.3513881435277022,False,False
scenario_2078,0.3226109746909684,0.4186583902584103,False,True
scenario_0450,0.25262672437935224,0.33420996904414485,False,False
scenario_0999,0.24779766082997995,0.36093756872609006,False,True
scenario_2203,0.2514164843879941,0.2533556226698295,False,True
scenario_1646,0.26683632070054353,0.5377633961230437,False,False
scenario_1591,0.29818662036219296,0.34349521812207967,False,False
scenario_0867,0.29462937667270833,0.39666916813127306,False,True
scenario_2470,0.21474699635402356,0.23550588622885496,False,False
scenario_1149,0.33785579275755956,0.4311322673498096,False,True
scenario_1258,0.28409303487321846,0.28205889419035196,False,True
scenario_1376,0.43237762965199017,0.8753247062257495,False,True
scenario_2769,0.22401789071719755,0.3475690653450152,False,True
scenario_1733,0.18765046884709585,0.30792604635125276,False,False
scenario_1540,0.2950174871041344,0.4097327422726243,False,False
scenario_0144,0.30760822754949724,0.5505127847621977,False,False
scenario_1756,0.23644069281751648,0.22657737876434045,False,True
scenario_1649,0.24708365145477304,0.4520462012360536,False,True
scenario_2332,0.35995228483806535,0.4983949719905062,False,True
scenario_2456,0.29908622565214665,0.28919737936579404,False,True
scenario_1824,0.33927725925673463,0.47370125351473036,False,False
scenario_2918,0.328796695038001,0.46812137805867515,False,False
scenario_0104,0.26811829601312415,0.36575907055838974,False,True
scenario_2093,0.22569193646729158,0.3263915845476358,False,False
scenario_0034,0.38567868663353366,0.6344555166988519,False,False
scenario_0187,0.30169887792366673,0.4531425669372702,False,False
scenario_1978,0.32031113931337446,0.37234939939246403,False,True
scenario_1863,0.2791858496549753,0.3721673985115452,False,True
scenario_0374,0.2512033501485489,0.22939418439690926,False,True
scenario_2372,0.3694293013499557,0.5698230961633849,False,False
scenario_1923,0.28936614710218317,0.419903962699035,False,False
scenario_1509,0.28591210297661496,0.3765262709480498,False,False
scenario_1763,0.2776506038642996,0.24399480239795818,False,True
scenario_2074,0.31609634309150636,0.2618133109593238,True,True
scenario_2213,0.26769318490360994,0.25485020979726636,False,False
scenario_2646,0.27055308904319636,0.35617567027009145,False,False
scenario_1559,0.2821334837777569,0.3288740277391955,False,True
scenario_2623,0.4152932955018618,0.7487144793838424,False,False
scenario_0419,0.2511698717225596,0.27472872235479523,False,True
scenario_0080,0.2095449856830901,0.2268206501729303,False,False
scenario_1974,0.28245416532829254,0.4113914638865492,False,True
scenario_0894,0.3033184169765207,0.5438360323311104,False,False
scenario_0635,0.4190748486424752,0.41345231852699665,False,False
scenario_2061,0.2712938002477317,0.42877549941268,False,False
scenario_1396,0.3328562428873354,0.4005293450536414,False,False
scenario_1975,0.3172310758906541,0.45269910531483987,False,True
scenario_0413,0.2727260732152894,0.28049528330286716,False,False
scenario_1532,0.31283146960627406,0.3520525243400838,False,False
scenario_2882,0.3255771267903847,0.6671248238966343,False,False
scenario_0231,0.38419131500634485,0.39187085352106177,False,False
scenario_0690,0.17345577419011196,0.18937457803705227,False,False
scenario_0594,0.32670346642321446,0.5753737456232441,False,False
scenario_2829,0.2136920960854432,0.2734127825337512,False,False
scenario_2870,0.2634158006326749,0.4890481812883234,False,True
scenario_2191,0.2735339637603864,0.27348629872794217,False,True
scenario_0989,0.23907395167285161,0.28169767090081377,False,True
scenario_0285,0.2622271358131448,0.2421300974616474,True,True
scenario_1101,0.43665664876472343,0.8152356147983424,False,False
scenario_1137,0.19319427653692467,0.32627129801787963,False,True
scenario_2223,0.21554130185946135,0.18447808150758918,True,True
scenario_1208,0.28273804291506266,0.31694629781593,False,True
scenario_0226,0.29009204539666417,0.4710961974185259,False,False
scenario_2602,0.25560084361274005,0.37036641911769475,False,False
scenario_0239,0.36879680467085163,0.7045086869364143,False,False
scenario_2182,0.33760368546060454,0.3989304057987873,False,True
scenario_1896,0.41515030890360066,0.7261673659611841,False,True
scenario_1117,0.4586350477493275,0.768594664363374,False,False
scenario_1485,0.39238908696894653,0.6330751188601648,False,False
scenario_2897,0.2928358995710631,0.5243798111484942,False,True
scenario_1195,0.3359282480832885,0.6026544304770528,False,False
scenario_0446,0.18968175419529806,0.28066200519614526,False,True
scenario_1675,0.29347075941791967,0.2916274116590439,False,False
scenario_0995,0.2899615572168648,0.2589070320136382,False,True
scenario_0306,0.2329141222247166,0.2673382196761282,False,True
scenario_1870,0.34860092793634145,0.5684533507550674,False,False
scenario_1327,0.3053031051933762,0.4457690780282884,False,False
scenario_0333,0.36925642038272843,0.9201541130993072,False,False
scenario_2138,0.24365933348447477,0.2572410887698356,False,False
scenario_0939,0.31763840948373256,0.5963282276407279,False,False
scenario_1233,0.18999090676588365,0.2782953834013273,False,True
scenario_1672,0.2605520307341773,0.43201737510411314,False,True
scenario_0850,0.31069887344708796,0.32212997494889967,False,False
scenario_1136,0.3501520469017864,0.609302333010885,False,False
scenario_1555,0.27411928070458863,0.4303877894542051,False,False
scenario_2564,0.3383735135919897,0.3468129680126513,False,False
scenario_2535,0.27806124417022837,0.46407881853074434,False,True
scenario_2588,0.2684233439583049,0.28328713047163373,False,True
scenario_2125,0.24686460400036955,0.42405518938925285,False,False
scenario_1610,0.32616758208580654,0.4777008431666718,False,True
scenario_0357,0.2928210764658108,0.35064850520557617,False,False
scenario_2490,0.27322126341013725,0.4507962873015097,False,False
scenario_0204,0.2635268982694378,0.5312078828625009,False,True
scenario_2260,0.340627684035057,0.7590129934414939,False,False
scenario_2928,0.3163546790114007,0.6789826942227706,False,True
scenario_0415,0.4941019107820101,0.4690090986196716,False,True
scenario_2391,0.2094710100283736,0.2306560221036088,False,True
scenario_0065,0.30206040188624245,0.31689469470252307,False,True
scenario_2637,0.34775835115858356,0.4283472850575741,False,True
scenario_2046,0.31259824546391546,0.48003355815860294,False,False
scenario_1056,0.3290523274918144,0.33677715170609807,False,False
scenario_1094,0.30322668465586844,0.38690006584717607,False,True
scenario_0964,0.2905912432514573,0.4224352593472017,False,False
scenario_1655,0.34928612322576763,0.5480630519976173,False,False
